user_id,timestamp,action_type,stock_code
u00001,2026-04-15 10:41:34,view,600035
u00326,2026-04-15 10:41:45,view,300029
u00408,2026-04-15 14:01:56,view,000049
u00488,2026-04-15 10:07:43,click,600017
u00211,2026-04-15 10:44:23,view,000030
u00292,2026-04-15 09:57:00,view,000035
u00205,2026-04-15 09:43:22,view,000032
u00385,2026-04-15 14:42:01,view,600057
u00478,2026-04-15 09:32:32,view,680002
u00489,2026-04-15 11:01:41,view,600045
u00395,2026-04-15 11:23:35,view,680012
u00183,2026-04-15 11:01:58,click,300029
u00363,2026-04-15 09:37:35,click,600026
u00093,2026-04-15 13:28:32,view,600000
u00406,2026-04-15 10:11:05,view,600043
u00081,2026-04-15 10:59:41,view,600042
u00034,2026-04-15 09:53:44,view,600078
u00044,2026-04-15 10:19:52,view,300008
u00484,2026-04-15 10:07:23,view,000008
u00268,2026-04-15 10:18:58,view,000032
u00027,2026-04-15 09:38:24,view,680026
u00199,2026-04-15 09:57:34,view,300007
u00481,2026-04-15 09:44:46,click,680008
u00501,2026-04-15 11:04:58,view,300049
u00267,2026-04-15 13:32:05,view,300031
u00399,2026-04-15 14:13:19,click,600058
u00226,2026-04-15 10:42:14,view,600054
u00493,2026-04-15 09:46:58,view,600011
u00369,2026-04-15 10:01:31,follow,680026
u00488,2026-04-15 14:53:08,click,600061
u00128,2026-04-15 09:48:33,view,680008
u00472,2026-04-15 09:56:39,view,000019
u00048,2026-04-15 13:46:17,view,600025
u00100,2026-04-15 14:29:21,view,300018
u00408,2026-04-15 10:00:58,trade,000049
u00452,2026-04-15 10:44:20,view,600054
u00499,2026-04-15 14:21:54,click,000023
u00345,2026-04-15 14:10:24,click,000045
u00506,2026-04-15 09:35:06,click,600021
u00487,2026-04-15 14:02:32,follow,300007
u00436,2026-04-15 11:29:38,view,000034
u00127,2026-04-15 14:03:08,view,680019
u00107,2026-04-15 13:27:10,click,000017
u00418,2026-04-15 09:39:40,view,600027
u00055,2026-04-15 11:02:08,view,000042
u00163,2026-04-15 09:39:08,view,600026
u00441,2026-04-15 11:10:09,view,300020
u00292,2026-04-15 10:52:07,follow,680010
u00350,2026-04-15 14:32:58,view,600076
u00354,2026-04-15 09:47:17,view,600092
u00142,2026-04-15 14:01:50,click,600006
u00170,2026-04-15 10:35:16,view,300002
u00280,2026-04-15 14:29:45,view,300035
u00189,2026-04-15 10:48:13,click,680013
u00254,2026-04-15 13:42:56,view,600058
u00495,2026-04-15 09:41:35,view,600009
u00369,2026-04-15 10:47:47,view,000018
u00057,2026-04-15 14:49:18,view,600085
u00186,2026-04-15 14:41:22,view,000028
u00235,2026-04-15 13:25:11,follow,600055
u00107,2026-04-15 13:46:15,click,600006
u00326,2026-04-15 14:49:25,click,600085
u00353,2026-04-15 15:00:43,follow,600021
u00306,2026-04-15 13:23:56,view,300041
u00234,2026-04-15 11:08:26,view,600088
u00303,2026-04-15 10:05:46,follow,600055
u00236,2026-04-15 10:22:31,click,000023
u00150,2026-04-15 11:17:47,view,600000
u00388,2026-04-15 11:18:44,view,600094
u00498,2026-04-15 09:50:39,view,600016
u00484,2026-04-15 10:01:34,view,600086
u00059,2026-04-15 14:43:33,view,300011
u00480,2026-04-15 13:40:17,view,680001
u00157,2026-04-15 14:03:00,view,000016
u00069,2026-04-15 10:41:58,view,600055
u00044,2026-04-15 10:46:21,view,680009
u00401,2026-04-15 10:31:50,click,600051
u00244,2026-04-15 13:18:02,click,600099
u00439,2026-04-15 10:34:40,view,680014
u00092,2026-04-15 10:22:08,click,600006
u00014,2026-04-15 09:46:21,view,600011
u00244,2026-04-15 09:53:19,view,680025
u00103,2026-04-15 11:21:49,view,600052
u00494,2026-04-15 09:49:21,view,600021
u00279,2026-04-15 13:59:09,click,300035
u00076,2026-04-15 14:56:45,click,300040
u00291,2026-04-15 13:06:15,click,600048
u00003,2026-04-15 14:52:04,view,000038
u00223,2026-04-15 14:14:04,view,600021
u00107,2026-04-15 09:31:27,click,300020
u00236,2026-04-15 10:00:06,click,600061
u00158,2026-04-15 14:46:30,follow,600052
u00184,2026-04-15 13:32:16,view,680011
u00472,2026-04-15 09:51:16,view,600098
u00489,2026-04-15 09:51:41,view,600010
u00349,2026-04-15 10:38:27,view,680019
u00173,2026-04-15 09:35:21,click,600077
u00138,2026-04-15 10:37:02,view,000025
u00169,2026-04-15 14:44:28,view,600028
u00375,2026-04-15 11:14:40,view,300015
u00492,2026-04-15 09:59:10,view,600022
u00391,2026-04-15 14:20:24,view,680023
u00168,2026-04-15 14:01:47,view,000002
u00242,2026-04-15 10:25:12,view,300038
u00506,2026-04-15 09:35:13,click,600003
u00129,2026-04-15 13:15:30,view,300024
u00357,2026-04-15 10:18:18,view,680021
u00479,2026-04-15 11:23:10,view,600023
u00064,2026-04-15 11:07:35,view,600049
u00484,2026-04-15 09:31:56,click,600045
u00475,2026-04-15 13:48:16,view,600058
u00382,2026-04-15 13:40:53,click,600094
u00085,2026-04-15 10:43:27,view,600071
u00344,2026-04-15 14:16:18,view,680026
u00136,2026-04-15 10:55:10,view,000047
u00140,2026-04-15 13:42:04,click,600071
u00051,2026-04-15 13:10:39,click,300028
u00389,2026-04-15 10:06:13,view,300007
u00404,2026-04-15 13:21:31,view,600008
u00379,2026-04-15 11:24:49,view,600085
u00272,2026-04-15 14:35:41,view,000042
u00411,2026-04-15 10:31:44,view,000035
u00298,2026-04-15 13:13:43,view,600078
u00422,2026-04-15 14:03:53,view,000020
u00172,2026-04-15 11:19:06,trade,600048
u00324,2026-04-15 09:30:32,view,600083
u00093,2026-04-15 14:22:29,view,600055
u00256,2026-04-15 10:59:53,click,600088
u00282,2026-04-15 14:48:58,trade,600070
u00015,2026-04-15 09:59:07,view,680028
u00479,2026-04-15 10:20:17,view,300042
u00488,2026-04-15 13:01:30,click,000037
u00442,2026-04-15 10:05:21,view,000040
u00498,2026-04-15 09:46:54,view,600011
u00204,2026-04-15 09:30:35,click,600050
u00153,2026-04-15 10:27:34,view,300002
u00360,2026-04-15 10:25:00,view,000044
u00055,2026-04-15 14:27:15,view,000042
u00132,2026-04-15 14:56:08,view,600060
u00132,2026-04-15 14:05:29,view,600060
u00349,2026-04-15 11:13:09,view,600013
u00088,2026-04-15 10:19:32,view,600047
u00500,2026-04-15 10:35:29,click,300028
u00109,2026-04-15 10:00:02,view,680010
u00128,2026-04-15 10:34:55,view,600071
u00487,2026-04-15 14:52:50,click,680019
u00224,2026-04-15 10:10:27,view,600059
u00389,2026-04-15 14:32:23,click,000001
u00390,2026-04-15 09:37:39,view,600074
u00394,2026-04-15 10:18:34,click,600086
u00238,2026-04-15 09:58:35,view,300019
u00477,2026-04-15 13:33:30,view,600011
u00236,2026-04-15 14:06:17,click,300023
u00168,2026-04-15 10:11:25,view,600096
u00333,2026-04-15 10:06:16,view,600038
u00304,2026-04-15 14:36:59,click,000049
u00224,2026-04-15 10:10:09,follow,680018
u00375,2026-04-15 09:56:57,view,300015
u00462,2026-04-15 14:02:28,follow,300002
u00314,2026-04-15 14:25:32,view,000010
u00196,2026-04-15 09:51:31,view,600074
u00281,2026-04-15 09:33:00,view,300022
u00386,2026-04-15 14:01:49,click,600019
u00271,2026-04-15 13:51:28,view,680003
u00235,2026-04-15 10:58:01,view,600055
u00179,2026-04-15 09:41:46,click,680023
u00366,2026-04-15 11:05:03,view,600036
u00371,2026-04-15 14:36:22,view,000005
u00178,2026-04-15 13:35:01,view,300015
u00072,2026-04-15 10:04:48,click,680014
u00313,2026-04-15 09:35:40,click,600031
u00484,2026-04-15 10:23:25,view,600031
u00244,2026-04-15 13:37:58,view,300027
u00262,2026-04-15 10:37:56,view,000038
u00022,2026-04-15 14:04:30,view,600067
u00420,2026-04-15 10:53:58,view,600089
u00486,2026-04-15 14:10:18,view,680002
u00279,2026-04-15 10:48:19,click,300035
u00343,2026-04-15 13:34:37,view,300038
u00307,2026-04-15 10:25:06,view,300017
u00009,2026-04-15 11:24:03,view,600036
u00227,2026-04-15 14:36:42,view,000025
u00282,2026-04-15 10:01:38,view,000021
u00485,2026-04-15 10:22:49,view,600033
u00043,2026-04-15 11:13:13,view,300002
u00080,2026-04-15 14:24:33,view,000004
u00474,2026-04-15 10:36:32,click,600081
u00484,2026-04-15 11:09:50,view,600085
u00205,2026-04-15 10:42:47,click,600027
u00419,2026-04-15 10:22:39,click,000028
u00462,2026-04-15 09:41:47,view,600028
u00003,2026-04-15 09:56:11,click,600015
u00053,2026-04-15 14:32:08,click,600043
u00250,2026-04-15 14:36:27,trade,000035
u00161,2026-04-15 13:20:49,click,600091
u00224,2026-04-15 10:22:12,view,600091
u00482,2026-04-15 13:18:09,click,300000
u00096,2026-04-15 09:54:22,view,300015
u00484,2026-04-15 10:12:56,view,000038
u00113,2026-04-15 11:18:49,view,600035
u00337,2026-04-15 10:03:03,view,600025
u00020,2026-04-15 14:27:02,view,300043
u00496,2026-04-15 09:53:48,view,600030
u00396,2026-04-15 13:04:29,view,300026
u00196,2026-04-15 09:50:55,click,600063
u00316,2026-04-15 10:55:30,trade,000030
u00254,2026-04-15 09:42:47,follow,300040
u00121,2026-04-15 09:32:23,view,000015
u00486,2026-04-15 13:05:49,view,680021
u00430,2026-04-15 10:51:52,click,600097
u00193,2026-04-15 14:37:48,view,680008
u00125,2026-04-15 10:34:54,view,680006
u00136,2026-04-15 14:37:56,view,600099
u00456,2026-04-15 10:02:24,view,300005
u00477,2026-04-15 13:56:37,click,000038
u00176,2026-04-15 13:07:27,view,300045
u00263,2026-04-15 13:46:52,view,680014
u00480,2026-04-15 11:11:30,view,000035
u00170,2026-04-15 09:36:37,view,600085
u00366,2026-04-15 14:33:38,click,000043
u00001,2026-04-15 13:46:06,click,600057
u00480,2026-04-15 14:56:13,click,300017
u00355,2026-04-15 10:32:36,view,000009
u00273,2026-04-15 13:21:21,view,680025
u00223,2026-04-15 10:50:19,view,600065
u00418,2026-04-15 11:15:09,view,600024
u00411,2026-04-15 13:52:35,follow,000040
u00021,2026-04-15 13:29:44,click,600029
u00243,2026-04-15 14:09:07,view,000015
u00370,2026-04-15 14:45:45,view,300013
u00284,2026-04-15 13:42:58,view,300010
u00336,2026-04-15 10:49:00,view,600001
u00209,2026-04-15 09:51:18,view,300014
u00427,2026-04-15 13:20:12,view,600033
u00137,2026-04-15 11:26:19,view,300013
u00474,2026-04-15 13:55:04,view,600081
u00297,2026-04-15 11:15:23,view,680029
u00126,2026-04-15 13:00:17,view,600064
u00429,2026-04-15 10:09:48,view,300007
u00010,2026-04-15 14:10:58,view,600031
u00154,2026-04-15 09:45:34,view,000010
u00250,2026-04-15 13:50:57,view,600080
u00365,2026-04-15 14:13:36,view,600084
u00232,2026-04-15 14:42:25,view,300012
u00492,2026-04-15 09:45:10,view,600008
u00480,2026-04-15 10:54:18,click,600027
u00256,2026-04-15 13:49:27,view,600000
u00504,2026-04-15 09:38:09,view,600021
u00227,2026-04-15 11:01:19,follow,600057
u00392,2026-04-15 14:09:30,click,300019
u00284,2026-04-15 14:27:36,click,600014
u00485,2026-04-15 10:45:40,view,300044
u00175,2026-04-15 13:51:17,view,680006
u00170,2026-04-15 11:22:14,click,000000
u00011,2026-04-15 10:43:06,view,300047
u00189,2026-04-15 14:58:23,view,300044
u00497,2026-04-15 09:45:01,view,600007
u00053,2026-04-15 13:05:12,click,600091
u00477,2026-04-15 13:11:33,view,300001
u00500,2026-04-15 10:39:18,trade,600057
u00427,2026-04-15 14:09:31,view,600044
u00281,2026-04-15 10:35:44,view,300022
u00261,2026-04-15 13:52:02,view,600030
u00130,2026-04-15 10:57:35,view,300043
u00480,2026-04-15 13:55:32,view,300032
u00335,2026-04-15 11:15:09,view,600013
u00156,2026-04-15 10:04:50,view,000011
u00204,2026-04-15 10:43:27,view,680028
u00122,2026-04-15 11:01:39,view,000003
u00407,2026-04-15 13:57:57,view,300038
u00368,2026-04-15 13:25:17,view,300045
u00501,2026-04-15 14:24:29,trade,680022
u00178,2026-04-15 13:14:24,view,600019
u00477,2026-04-15 10:29:52,view,300041
u00061,2026-04-15 13:28:22,view,300033
u00103,2026-04-15 11:13:16,follow,680014
u00479,2026-04-15 10:22:23,click,600090
u00454,2026-04-15 14:08:59,follow,600071
u00378,2026-04-15 14:51:54,view,600093
u00191,2026-04-15 14:04:11,click,680022
u00338,2026-04-15 09:37:07,view,600082
u00464,2026-04-15 14:38:36,view,600016
u00343,2026-04-15 14:15:03,view,680016
u00275,2026-04-15 13:31:14,view,300033
u00326,2026-04-15 10:01:46,trade,600061
u00274,2026-04-15 09:48:28,view,600037
u00279,2026-04-15 11:23:38,view,300035
u00314,2026-04-15 09:54:13,view,000026
u00078,2026-04-15 10:11:19,view,300017
u00073,2026-04-15 14:12:29,view,300036
u00436,2026-04-15 10:40:27,view,600023
u00483,2026-04-15 10:08:31,view,300012
u00288,2026-04-15 10:58:15,click,000028
u00156,2026-04-15 11:23:30,click,300031
u00356,2026-04-15 10:04:40,follow,600023
u00206,2026-04-15 13:46:13,view,600098
u00343,2026-04-15 10:02:50,view,680020
u00280,2026-04-15 09:38:02,click,600001
u00278,2026-04-15 09:52:55,view,600019
u00143,2026-04-15 13:34:37,view,600011
u00206,2026-04-15 10:55:45,follow,300001
u00222,2026-04-15 14:02:24,view,600037
u00252,2026-04-15 14:25:42,view,300046
u00339,2026-04-15 10:37:02,view,000010
u00253,2026-04-15 10:29:07,view,600096
u00034,2026-04-15 14:06:46,trade,600056
u00355,2026-04-15 11:01:41,view,300013
u00188,2026-04-15 10:27:03,follow,300040
u00128,2026-04-15 09:38:32,view,600001
u00418,2026-04-15 11:05:19,follow,600099
u00500,2026-04-15 10:02:25,click,300028
u00324,2026-04-15 14:31:13,view,680010
u00021,2026-04-15 10:42:22,view,300001
u00098,2026-04-15 11:12:46,click,300004
u00371,2026-04-15 13:44:03,follow,600088
u00435,2026-04-15 13:45:55,view,000047
u00286,2026-04-15 14:40:16,view,680027
u00048,2026-04-15 14:48:36,follow,600028
u00274,2026-04-15 10:02:59,view,000016
u00475,2026-04-15 14:37:06,follow,680028
u00020,2026-04-15 10:22:33,view,300039
u00233,2026-04-15 13:34:47,view,600073
u00288,2026-04-15 10:56:15,view,600071
u00493,2026-04-15 10:16:58,view,600051
u00479,2026-04-15 10:45:14,click,600005
u00365,2026-04-15 13:57:24,view,680018
u00392,2026-04-15 09:55:37,view,600005
u00346,2026-04-15 13:25:57,follow,600099
u00485,2026-04-15 09:52:08,view,600046
u00221,2026-04-15 14:06:53,view,680000
u00420,2026-04-15 14:26:57,view,680018
u00402,2026-04-15 10:58:39,view,680012
u00191,2026-04-15 10:50:10,click,600016
u00032,2026-04-15 13:13:13,click,600057
u00342,2026-04-15 13:21:47,view,000011
u00451,2026-04-15 11:07:53,view,680008
u00145,2026-04-15 13:34:42,click,600046
u00005,2026-04-15 14:41:04,click,680005
u00412,2026-04-15 09:41:02,view,000034
u00103,2026-04-15 10:27:15,view,600011
u00005,2026-04-15 14:54:10,view,600045
u00100,2026-04-15 09:53:42,view,300018
u00377,2026-04-15 13:22:06,click,600019
u00493,2026-04-15 10:08:43,view,600040
u00033,2026-04-15 10:00:18,click,000004
u00253,2026-04-15 14:06:24,view,680011
u00340,2026-04-15 11:06:22,view,000037
u00482,2026-04-15 13:11:21,view,600056
u00144,2026-04-15 11:22:16,click,300000
u00143,2026-04-15 10:07:56,view,600074
u00335,2026-04-15 10:54:10,view,300048
u00492,2026-04-15 09:38:10,view,600001
u00248,2026-04-15 13:30:45,click,300022
u00322,2026-04-15 14:39:22,view,680029
u00488,2026-04-15 14:02:26,click,600092
u00343,2026-04-15 14:31:04,view,600007
u00364,2026-04-15 10:06:39,view,600030
u00230,2026-04-15 10:55:02,click,000015
u00068,2026-04-15 13:40:02,view,600094
u00165,2026-04-15 11:27:38,view,000008
u00504,2026-04-15 09:35:15,click,600009
u00238,2026-04-15 13:36:16,view,000009
u00177,2026-04-15 10:04:09,click,680020
u00050,2026-04-15 09:42:33,click,300010
u00409,2026-04-15 13:35:33,view,000012
u00073,2026-04-15 14:03:10,view,600035
u00480,2026-04-15 13:54:13,view,000048
u00330,2026-04-15 13:16:03,click,600083
u00333,2026-04-15 13:01:41,view,300002
u00343,2026-04-15 10:09:01,view,680020
u00174,2026-04-15 11:27:52,view,600050
u00145,2026-04-15 14:57:52,view,680004
u00274,2026-04-15 14:50:18,click,600064
u00048,2026-04-15 10:36:56,view,680005
u00358,2026-04-15 11:04:01,view,300045
u00405,2026-04-15 14:14:26,view,300006
u00438,2026-04-15 10:34:29,follow,600016
u00462,2026-04-15 11:15:59,click,300029
u00231,2026-04-15 09:43:47,view,680005
u00096,2026-04-15 10:36:11,view,300038
u00479,2026-04-15 13:55:44,view,600089
u00151,2026-04-15 13:37:49,view,300012
u00407,2026-04-15 14:14:34,view,300038
u00270,2026-04-15 10:26:29,view,300000
u00485,2026-04-15 11:24:51,view,600035
u00336,2026-04-15 10:49:56,view,000032
u00462,2026-04-15 14:43:57,view,300029
u00010,2026-04-15 09:40:41,click,300045
u00229,2026-04-15 10:38:57,follow,300030
u00479,2026-04-15 13:22:07,view,000015
u00495,2026-04-15 09:59:35,view,600027
u00292,2026-04-15 09:46:46,view,600016
u00197,2026-04-15 14:23:26,view,600086
u00484,2026-04-15 10:44:28,view,600078
u00069,2026-04-15 09:54:38,view,300035
u00489,2026-04-15 10:09:41,view,600019
u00224,2026-04-15 13:11:05,view,600091
u00288,2026-04-15 10:13:37,view,300035
u00080,2026-04-15 09:34:45,view,000002
u00012,2026-04-15 11:07:51,view,680021
u00076,2026-04-15 11:01:53,view,300040
u00335,2026-04-15 09:36:06,trade,600019
u00216,2026-04-15 13:08:00,view,600079
u00481,2026-04-15 13:22:46,view,300007
u00392,2026-04-15 13:07:20,click,300014
u00282,2026-04-15 14:09:52,view,600070
u00329,2026-04-15 09:36:46,view,600019
u00127,2026-04-15 11:01:38,view,600070
u00062,2026-04-15 14:09:38,view,600082
u00322,2026-04-15 13:30:14,follow,680022
u00482,2026-04-15 14:28:59,click,000023
u00044,2026-04-15 13:00:12,view,000042
u00023,2026-04-15 14:52:12,click,000009
u00413,2026-04-15 10:23:37,click,600034
u00392,2026-04-15 09:54:41,click,000029
u00248,2026-04-15 10:15:07,view,600043
u00355,2026-04-15 11:00:38,click,600092
u00185,2026-04-15 10:50:56,view,000025
u00057,2026-04-15 13:38:50,click,600044
u00009,2026-04-15 09:39:50,click,300035
u00486,2026-04-15 09:45:17,click,000005
u00455,2026-04-15 10:06:10,view,000012
u00343,2026-04-15 14:25:45,view,680018
u00302,2026-04-15 14:26:52,view,000049
u00503,2026-04-15 09:33:16,view,600010
u00479,2026-04-15 14:47:41,view,000027
u00181,2026-04-15 09:36:55,view,600075
u00222,2026-04-15 14:40:04,view,600077
u00391,2026-04-15 14:32:24,follow,600005
u00480,2026-04-15 14:30:18,click,300043
u00236,2026-04-15 10:27:05,follow,600061
u00227,2026-04-15 13:13:14,click,300020
u00332,2026-04-15 11:26:04,view,300022
u00468,2026-04-15 10:26:19,follow,600083
u00034,2026-04-15 13:58:23,view,600047
u00121,2026-04-15 10:06:08,view,600010
u00043,2026-04-15 10:25:04,view,600062
u00301,2026-04-15 10:59:29,follow,600089
u00477,2026-04-15 10:36:36,click,000020
u00072,2026-04-15 10:57:43,view,300024
u00128,2026-04-15 11:10:52,view,600071
u00075,2026-04-15 09:43:35,follow,000024
u00483,2026-04-15 13:57:15,click,600061
u00394,2026-04-15 10:34:42,view,300039
u00226,2026-04-15 13:12:17,view,300008
u00301,2026-04-15 13:16:58,view,600091
u00026,2026-04-15 14:33:49,click,600018
u00305,2026-04-15 10:00:47,view,300040
u00330,2026-04-15 11:20:11,follow,600083
u00351,2026-04-15 09:55:16,click,600064
u00237,2026-04-15 14:35:12,view,000049
u00103,2026-04-15 13:02:11,view,300047
u00136,2026-04-15 10:08:58,view,600042
u00101,2026-04-15 13:53:48,view,300007
u00278,2026-04-15 13:26:30,click,600013
u00498,2026-04-15 10:04:09,view,600034
u00485,2026-04-15 10:01:22,view,680027
u00027,2026-04-15 10:18:13,view,600023
u00364,2026-04-15 14:48:24,click,600084
u00132,2026-04-15 13:49:06,view,300049
u00133,2026-04-15 13:38:37,view,300048
u00249,2026-04-15 14:30:27,view,600071
u00485,2026-04-15 14:18:05,view,600054
u00237,2026-04-15 10:45:55,view,000042
u00254,2026-04-15 09:43:51,view,600058
u00037,2026-04-15 11:00:39,view,600067
u00366,2026-04-15 14:58:38,view,000022
u00096,2026-04-15 10:47:30,view,300015
u00487,2026-04-15 13:54:00,view,300009
u00317,2026-04-15 11:07:15,view,600031
u00423,2026-04-15 10:35:43,click,000011
u00010,2026-04-15 10:07:46,follow,680012
u00497,2026-04-15 10:00:01,view,600027
u00494,2026-04-15 09:53:51,view,600027
u00160,2026-04-15 11:27:14,view,600026
u00478,2026-04-15 14:05:03,view,680002
u00462,2026-04-15 10:52:29,view,000028
u00321,2026-04-15 09:38:11,view,300021
u00392,2026-04-15 10:14:21,view,000024
u00394,2026-04-15 14:17:40,view,300000
u00105,2026-04-15 11:23:29,view,680021
u00016,2026-04-15 09:41:59,trade,600048
